,trial,ra,dec,elon,elat,r2,p,s,r1,teff1,vmag,icmag,tmag,jmag,kmag,npt_pri,snrf,dm,mult,hostID,ffiClass
14466,17.0,59.3872718811,-49.7900047302,32.0702323914,-67.172416687,3.30464652411,9.28541469574,184.20072937,1.00594377518,6266.13769531,11.8871469498,11.3198404312,11.3669996262,10.9040002823,10.6219997406,4.0,9.38872528076,7.40000009537,1.0,1265.0,3.0
14467,17.0,63.1792030334,-50.3478012085,36.9057312012,-68.8953170776,5.48321294681,17.8784732819,54.1893959045,0.983026862144,5780.96142578,12.3698778152,11.6718797684,11.7270002365,11.1700000763,10.8100004196,4.0,18.1668395996,7.44999980927,1.0,1508.0,3.0
14604,17.0,57.2912750244,-53.7488021851,23.0132045746,-69.6860961914,2.23947105972,6.68198633194,8.52814102173,0.400132000446,3562.94775391,14.9227809906,12.8145809174,12.7297325134,11.6193914413,10.8282155991,6.0,13.1265068054,4.55000019073,3.0,1214.0,2.0
14747,17.0,50.9263916016,-56.3435516357,10.3265628815,-69.2015609741,2.923563139,4.23727416992,204.952194214,0.814114153385,5333.34912109,12.4643535614,11.6333599091,11.6960000992,11.0310001373,10.5710000992,4.0,8.04445171356,6.69999980927,1.0,894.0,3.0
14748,17.0,50.7794265747,-60.3604354858,1.06001257896,-71.7745819092,5.81845819885,12.7365064621,22.5639305115,0.683872997761,4716.76318359,13.1914339066,12.0474214554,11.9944849014,11.2932987213,10.6419248581,6.0,18.9749393463,6.25,0.0,2736.0,2.0
14749,17.0,53.7245941162,-57.5705718994,10.8659334183,-71.1506958008,4.90491261204,15.9321746826,7.49108982086,0.573191285133,4096.80371094,15.6830511093,14.078502655,14.0010328293,13.1071138382,12.294919014,6.0,8.43526172638,7.25,0.0,1017.0,3.0
14750,17.0,53.7475166321,-58.9679679871,7.58076477051,-72.0891876221,4.60696373147,21.1313896179,28.6112556458,0.862372815609,5457.57861328,13.6606712341,12.8668403625,12.9280004501,12.2939996719,11.8649997711,6.0,7.35820627213,8.14999961853,1.0,1829.0,3.0
14751,17.0,51.3345489502,-56.9307365417,9.58211135864,-69.7735137939,1.89900593253,4.35975170135,11.1564121246,0.343333393335,3466.76416016,14.7340421677,12.527888298,12.4317789078,11.2834701538,10.5081615448,4.0,10.8959064484,3.79999995232,3.0,249.0,2.0
14752,17.0,54.2407569885,-59.3379440308,7.175760746,-72.5201034546,3.01114544516,24.8554611206,0.802601158619,0.285430461168,3369.58520508,16.4604568481,14.1294775009,14.0291280746,12.8205680847,12.0488500595,6.0,11.0480613708,4.84999990463,2.0,990.0,2.0
14933,17.0,47.3484535217,-61.5101089478,355.096618652,-71.0722732544,10.7783755143,16.2404384613,9.31339073181,0.612599313259,4258.05126953,15.9708299637,14.505279541,14.4363002777,13.5904436111,12.8048753738,6.0,23.0005397797,8.0,1.0,1189.0,3.0
14934,17.0,49.5361557007,-61.1887054443,357.777893066,-71.7604751587,1.19784718934,0.950295686722,66.1740951538,0.297771781683,3403.52685547,15.20773983,12.9269371033,12.8268737793,11.6450548172,10.8753795624,4.0,7.48935937881,3.79999995232,2.0,534.0,2.0
15125,17.0,42.6642799377,-66.719291687,337.625183105,-71.6818008423,3.72281218823,12.6212024689,167.890670776,1.12920868397,6324.12011719,10.4988126755,9.95028018951,9.99600028992,9.54199981689,9.26700019836,6.0,19.3766155243,6.30000019073,0.0,919.0,2.0
15126,17.0,38.8408050537,-62.0978507996,347.281494141,-68.0584411621,4.37599451422,17.9605388641,31.6307029724,0.831449985504,5432.50195312,12.3560314178,11.5581998825,11.6190004349,10.982000351,10.5469999313,4.0,13.2189712524,6.75,0.0,2018.0,3.0
15284,17.0,31.9441986084,-69.2980804443,326.242797852,-68.850402832,3.23952259973,4.6608376503,478.34664917,1.13651800156,6039.48486328,10.7621412277,10.1358394623,10.1859998703,9.69099998474,9.38500022888,6.0,21.7898197174,6.40000009537,3.0,307.0,2.0
15285,17.0,30.5249099731,-67.2627487183,330.711029053,-67.5585174561,3.01959133233,7.13008022308,26.4608917236,0.601206123829,4207.16796875,12.9926929474,11.4981880188,11.428478241,10.5698356628,9.77929401398,4.0,12.743139267,4.90000009537,0.0,631.0,2.0
15286,17.0,30.7613868713,-68.0788497925,328.859802246,-67.9872207642,3.73230497541,8.08918762207,47.7974815369,0.707574546337,4818.57568359,13.2653884888,12.178030014,12.129029274,11.457028389,10.8373470306,6.0,8.46088695526,6.55000019073,0.0,2968.0,3.0
15287,17.0,33.1103477478,-68.4416275024,328.882720947,-68.9297485352,5.60132211791,13.9134311676,34.7839508057,0.786211133003,5103.51171875,14.3546209335,13.3993225098,13.3543758392,12.7659492493,12.2352075577,6.0,10.6900644302,8.25,1.0,958.0,3.0
15288,17.0,29.4810657501,-68.0258331299,328.460205078,-67.5301437378,2.7713781241,23.3737430573,18.6347198486,0.776201426983,5260.17236328,12.3014221191,11.4471597672,11.5109996796,10.8240003586,10.3439998627,6.0,9.25375747681,6.34999990463,0.0,1882.0,2.0
15289,17.0,32.6212844849,-67.9512252808,329.936218262,-68.5723648071,2.85349477533,55.280582428,4.0118765831,0.758927226067,4841.72314453,10.8152627945,9.77956008911,9.85200023651,9.03999996185,8.44400024414,6.0,10.736946106,4.30000019073,0.0,409.0,2.0
15290,17.0,27.7635746002,-68.1260375977,327.514373779,-66.9938430786,3.68879789094,7.89423418045,2.89573383331,0.246913358569,3318.59521484,16.981010437,14.5799293518,14.4791517258,13.2360019684,12.4644927979,4.0,12.8918457031,4.90000009537,1.0,1660.0,2.0
15443,17.0,18.8060569763,-69.6903533936,320.547546387,-64.8166046143,2.32226756628,3.5908434391,434.409118652,0.918912351131,5821.03369141,10.9733695984,10.2960004807,10.3500003815,9.80399990082,9.45100021362,4.0,12.7430610657,5.94999980927,1.0,490.0,2.0
15444,17.0,18.568069458,-70.4908905029,318.776000977,-65.1087722778,4.74179283418,7.0867600441,842.586608887,1.68403530121,6807.69287109,10.9966459274,10.564119339,10.5970001221,10.2430000305,10.0509996414,4.0,14.110449791,8.05000019073,0.0,216.0,3.0
15558,17.0,4.84608364105,-68.9522399902,316.181335449,-60.2660331726,9.55121289033,24.4418067932,26.8596992493,0.858916699886,5649.37109375,13.9396657944,13.2067604065,13.2650003433,12.6759996414,12.2849998474,4.0,17.7092247009,8.60000038147,0.0,1901.0,3.0
15559,17.0,7.28457784653,-68.9221954346,317.287719727,-60.9545707703,3.68075418888,20.9074764252,142.11378479,1.70840537548,6053.40966797,8.7523393631,8.13796043396,8.18700027466,7.69899988174,7.39900016785,4.0,8.10097312927,5.30000019073,1.0,1538.0,3.0
15560,17.0,12.6807231903,-69.0154800415,319.417572021,-62.6108474731,13.0840848355,39.0119247437,34.1577987671,1.19856917858,6208.68994141,12.9684705734,12.3863201141,12.4329996109,11.9689998627,11.6890001297,4.0,36.0097236633,8.85000038147,2.0,245.0,3.0
15688,17.0,354.158203125,-66.6968078613,314.371643066,-55.7532310486,3.9837632893,5.49312591553,4.38662385941,0.238047480583,3303.57299805,17.7706127167,15.3438510895,15.2429647446,13.9866218567,13.2128810883,4.0,11.3336620331,5.55000019073,1.0,2183.0,2.0
15689,17.0,355.742614746,-67.5953903198,313.991760254,-56.821647644,2.91810499965,8.26207542419,9.9681968689,0.479440271854,3743.89404297,14.4483013153,12.5268201828,12.438794136,11.4218578339,10.6091451645,4.0,8.1486787796,4.90000009537,1.0,1010.0,2.0
15690,17.0,352.702026367,-67.0213470459,313.244476318,-55.5838394165,2.8553174051,6.46025753021,7.69298601151,0.373812526464,3522.27587891,15.9223108292,13.7667579651,13.6792821884,12.546453476,11.7589426041,4.0,7.81517839432,5.30000019073,2.0,57.0,3.0
15691,17.0,356.187774658,-69.0585403442,312.199676514,-57.9328308105,2.65572268837,26.8270168304,0.826754152775,0.310301691294,3408.85473633,15.6128816605,13.3334169388,13.2333984375,12.0509614944,11.2781763077,4.0,7.35179615021,4.30000019073,2.0,1557.0,2.0
15804,17.0,347.679199219,-66.7253570557,311.084503174,-54.0255813599,2.84263780879,3.34054994583,36.5751266479,0.493477642536,3787.76123047,13.120721817,11.2555999756,11.1731519699,10.1748199463,9.36310386658,2.0,27.7101383209,3.75,3.0,145.0,2.0
15843,17.0,327.230804443,-41.4013595581,314.781433105,-26.4401741028,14.8019880349,8.09250926971,259.500946045,1.14395368099,6266.13769531,11.57376194,11.0070800781,11.0530004501,10.6009998322,10.3299999237,2.0,74.3548583984,7.40000009537,0.0,26.0,3.0
15907,17.0,318.097106934,-38.1787071228,308.804718018,-20.9943656921,16.7976240165,7.64395618439,213.475952148,1.08067071438,5847.90039062,12.6528100967,11.9729595184,12.0270004272,11.4849996567,11.138999939,2.0,110.512634277,8.0,0.0,483.0,3.0
15908,17.0,319.623962402,-38.6688728333,309.851837158,-21.8433704376,3.3199720109,6.30906248093,305.313476562,1.11194252968,5984.11523438,10.7028598785,10.0672397614,10.1180000305,9.61200046539,9.29500007629,2.0,9.30350875854,6.25,1.0,880.0,3.0
15968,17.0,320.248260498,-35.5108795166,311.449493408,-19.0184803009,9.79063733843,4.39196681976,195.517608643,0.869220376015,5236.00537109,13.0279054642,12.149479866,12.2139997482,11.5229997635,11.045999527,2.0,34.9292869568,7.30000019073,2.0,1404.0,3.0
15969,17.0,320.328430176,-35.7972869873,311.416503906,-19.310546875,2.71282037933,3.63327813148,18.611623764,0.393179297447,3548.64770508,14.6444740295,12.5243558884,12.4408531189,11.3234291077,10.5355443954,2.0,11.6448154449,4.19999980927,3.0,1147.0,2.0
16035,17.0,321.442108154,-32.4392318726,313.477203369,-16.4329490662,7.97598465318,4.27048778534,3402.4453125,1.83939695358,8222.42578125,10.4625883102,10.3287992477,10.3219995499,10.1859998703,10.1459999084,2.0,21.4966068268,8.55000019073,2.0,626.0,3.0
16036,17.0,320.362701416,-30.6253414154,313.175720215,-14.4199771881,5.96260580853,15.6738796234,38.6966362,0.835403740406,5420.00830078,13.6562986374,12.8550395966,12.9169998169,12.2770004272,11.8400001526,2.0,7.98308229446,8.05000019073,0.0,356.0,3.0
16080,17.0,321.576934814,-28.5379695892,314.888519287,-12.7765922546,3.72033976547,8.79005718231,99.6439437866,0.91768425703,5495.40869141,11.6692991257,10.8837203979,10.9440002441,10.3260002136,9.91499996185,2.0,8.55308151245,6.34999990463,1.0,526.0,3.0
16131,17.0,45.3948364258,7.17984294891,45.0450286865,-9.57340621948,2.90496024987,8.35764217377,104.277366638,0.892249107361,5495.40869141,10.824136734,10.0478801727,10.1079998016,9.49100017548,9.07600021362,2.0,9.07612991333,5.44999980927,0.0,202.0,2.0
16132,17.0,44.97681427,4.34531784058,43.8149871826,-12.1712093353,1.05610659657,1.70097076893,44.7604904175,0.364462703466,3511.55664062,13.0779104233,10.9329891205,10.8438463211,9.72024345398,8.94486999512,2.0,9.18778133392,2.40000009537,2.0,617.0,2.0
16133,17.0,44.1643791199,5.81906747818,43.4592895508,-10.5264720917,1.19395472816,2.19833993912,8.85012149811,0.184789046645,3199.6953125,15.4863061905,12.9977416992,12.9107971191,11.5979480743,10.8639383316,2.0,8.10885429382,2.95000004768,3.0,350.0,2.0
16223,17.0,50.4933242798,0.316514343023,48.1425514221,-17.5676765442,1.79397915221,3.0063662529,4.95079851151,0.167921677232,3166.33178711,16.6310977936,14.1007070541,14.0182409286,12.6757802963,11.9440870285,2.0,7.81846046448,3.90000009537,3.0,348.0,2.0
16273,17.0,51.7636184692,-2.85322260857,48.5518455505,-20.9603824615,12.5346065478,5.57368803024,124.194969177,0.773525595665,5296.63427734,13.1743421555,12.3294401169,12.392999649,11.7159996033,11.2440004349,2.0,63.5888404846,7.25,0.0,1641.0,3.0
16396,17.0,56.5826034546,-10.0525131226,51.6175003052,-29.147983551,5.77948808735,7.32300949097,18.8703956604,0.556240141392,4022.25024414,15.7400827408,14.0749921799,13.991399765,13.0790081024,12.2605066299,2.0,11.0072526932,7.09999990463,0.0,410.0,3.0
16441,17.0,58.5831108093,-14.5487365723,52.5172042847,-33.9902229309,2.67470420024,2.1983795166,22.5080413818,0.303433507681,3409.12133789,14.8956604004,12.6248426437,12.5248260498,11.3479127884,10.5792703629,2.0,27.683467865,3.54999995232,2.0,320.0,2.0
16664,17.0,68.3800430298,-35.0149688721,57.3152770996,-56.0272598267,2.63211807904,1.89357304573,8.32006168365,0.163978561759,2992.26513672,17.6240158081,15.3411998749,15.4409999847,13.6420001984,12.8620004654,2.0,7.36607599258,4.05000019073,2.0,63.0,3.0
16722,17.0,63.6014213562,-39.4785346985,48.0210494995,-59.1305160522,2.54127137046,6.19339990616,4.48973178864,0.266109704971,3354.34228516,16.2541885376,13.9062900543,13.8058128357,12.5900249481,11.8203334808,4.0,13.1920843124,4.44999980927,1.0,192.0,2.0
16723,17.0,64.9233627319,-38.4909439087,50.5301246643,-58.5426254272,2.59787973622,8.08740711212,3.10778164864,0.261754691601,3356.83227539,14.6623783112,12.3276538849,12.2271966934,11.0202960968,10.2559137344,4.0,31.2167358398,2.84999990463,2.0,1046.0,2.0
16823,17.0,67.2354736328,-43.1006011963,50.7603759766,-63.4716072083,3.33678212947,4.53841495514,751.563354492,1.13446223736,6745.28027344,11.5260868073,11.0707597733,11.1079998016,10.734000206,10.5249996185,4.0,7.54687976837,7.65000009537,0.0,152.0,3.0
16824,17.0,66.4022369385,-43.0082206726,49.5611457825,-63.1726875305,3.1835095898,4.61497926712,15.3529481888,0.419129431248,3583.84838867,15.3183803558,13.2306156158,13.1437997818,12.0446224213,11.2489776611,4.0,17.0246391296,5.09999990463,2.0,702.0,3.0
16825,17.0,64.4901275635,-43.5522727966,46.2494163513,-63.1690940857,3.33017207512,6.00274181366,23.7923660278,0.555534243584,3965.29492188,14.1953468323,12.4904031754,12.4057703018,11.4763765335,10.6576099396,4.0,11.0483293533,5.44999980927,2.0,1470.0,3.0
16954,17.0,64.0439834595,-47.0529441833,42.2514152527,-66.2425460815,11.8240811573,4.17044401169,2358.16992188,1.96453845501,6950.24316406,9.63941669464,9.24955940247,9.27799987793,8.95600032806,8.7889995575,4.0,85.4664993286,7.15000009537,2.0,235.0,3.0
16955,17.0,60.9941253662,-48.8964271545,35.5472640991,-66.9333877563,1.84279345504,4.19648599625,191.249725342,0.748524129391,5407.54394531,7.35051059723,6.55823993683,6.61999988556,5.98099994659,5.53800010681,4.0,31.8414840698,1.5,1.0,1349.0,2.0
16956,17.0,62.1288642883,-48.696269989,37.4707527161,-67.1211776733,19.2490567818,7.83123254776,52.0205993652,0.751547634602,4786.30175781,14.8361320496,13.7650794983,13.8389997482,13.0,12.3809995651,4.0,94.9803543091,8.19999980927,0.0,691.0,3.0
16957,17.0,64.922416687,-46.7169418335,43.9532241821,-66.1935119629,2.09116895918,1.26357007027,52.7114906311,0.327293068171,3447.93676758,15.4404153824,13.2080192566,13.1089820862,11.9501256943,11.1748085022,2.0,11.9818353653,4.34999990463,4.0,69.0,2.0
17104,17.0,63.5770149231,-53.3015556335,32.9060554504,-71.5335922241,8.29263270356,9.38307666779,80.7989578247,0.870628595352,5420.00830078,14.3294591904,13.5187196732,13.5799999237,12.9359998703,12.5,6.0,13.10505867,8.80000019073,1.0,1330.0,3.0
17105,17.0,59.331413269,-52.5013847351,27.9585399628,-69.4190673828,3.92415458204,8.1547203064,44.2278862,0.697391152382,4779.63916016,13.6110515594,12.4974508286,12.4469461441,11.7630558014,11.1312417984,6.0,17.2804222107,6.80000019073,1.0,665.0,3.0
17106,17.0,65.181312561,-52.2697143555,37.2031326294,-71.186378479,12.7009186191,21.6672554016,10.0417842865,0.676250457764,4623.76025391,15.174115181,13.9662370682,13.9097061157,13.1782617569,12.4948577881,6.0,32.142780304,8.05000019073,2.0,2649.0,3.0
17107,17.0,62.1216506958,-51.8249855042,33.1207199097,-69.8138198853,3.75663351792,36.8312721252,8.03891563416,0.719884991646,5128.61425781,13.262011528,12.3635597229,12.4309997559,11.7069997787,11.1899995804,6.0,7.90626335144,7.0,1.0,2167.0,3.0
17108,17.0,61.279045105,-53.2139015198,29.566532135,-70.6798934937,2.98528920863,1.8871306181,15.0249013901,0.208852931857,3262.22924805,17.4756889343,14.9938955307,14.898557663,13.6104593277,12.8388319016,6.0,14.254160881,4.84999990463,2.0,651.0,2.0
17109,17.0,63.4293556213,-51.5942001343,35.479511261,-70.0478744507,2.27919313549,3.24084734917,12.5182552338,0.291478395462,3388.11035156,15.4513244629,13.149430275,13.0492372513,11.8563976288,11.0866699219,6.0,14.9819545746,3.95000004768,2.0,806.0,2.0
17324,17.0,60.8636322021,-55.0170936584,25.5677318573,-71.9737625122,20.0025664161,7.78328037262,397.105316162,1.35742866993,6382.63574219,12.0018806458,11.4652404785,11.5080003738,11.0819997787,10.8350000381,4.0,190.134628296,8.30000019073,2.0,225.0,3.0
17568,17.0,61.8690719604,-63.0550765991,3.22443223,-77.6439590454,12.2191301154,12.677447319,372.573669434,2.04133844376,5874.89404297,12.6073141098,11.947640419,12.0010004044,11.4610004425,11.1140003204,18.0,41.5788421631,9.35000038147,2.0,1161.0,3.0
17569,17.0,59.8258972168,-60.955039978,8.69656944275,-75.7080688477,2.60767009975,23.6024780273,8.46052265167,0.657319486141,4615.73291016,12.7819042206,11.5540533066,11.4972114563,10.7650575638,10.0869102478,10.0,13.9819736481,5.55000019073,1.0,1467.0,2.0
17570,17.0,59.8258972168,-60.955039978,8.69656944275,-75.7080688477,2.35724365471,39.4668693542,4.26282072067,0.657319486141,4615.73291016,12.7819042206,11.5540533066,11.4972114563,10.7650575638,10.0869102478,10.0,9.10988426208,5.55000019073,1.0,1467.0,2.0
17571,17.0,59.4331703186,-58.9671058655,14.2161207199,-74.3088684082,1.77442076877,0.689240753651,157.709259033,0.378492623568,3516.36791992,15.0138082504,12.8567342758,12.7683410645,11.6367225647,10.8518838882,6.0,11.9446735382,4.40000009537,4.0,3311.0,2.0
17870,17.0,55.3452453613,-65.6626281738,347.627624512,-76.1188201904,1.18002520961,0.914655566216,2546.11694336,0.900255322456,5794.28710938,10.7989034653,10.1118793488,10.1660003662,9.61299991608,9.2530002594,12.0,7.37643527985,5.69999980927,0.0,912.0,2.0
17871,17.0,53.11460495,-65.0084075928,348.737548828,-75.0152587891,1.00357766744,1.43728208542,953.662353516,0.813223004341,5470.15869141,10.0602426529,9.28079986572,9.34200000763,8.71599960327,8.28999996185,8.0,9.31272220612,4.44999980927,0.0,2783.0,2.0
17872,17.0,53.1734313965,-63.4121360779,354.249481201,-74.3578796387,3.60862330626,3.76288437843,330.157318115,0.833981156349,5701.64306641,13.8561573029,13.1438798904,13.2010002136,12.6239995956,12.2410001755,8.0,9.18293094635,8.5,0.0,2922.0,3.0
17873,17.0,52.4106750488,-65.4715652466,346.657073975,-74.9143447876,3.3187936898,6.75742769241,44.3024101257,0.665798783302,4553.24560547,14.464184761,13.2176294327,13.1583738327,12.4060096741,11.7005434036,8.0,9.78788757324,7.19999980927,2.0,888.0,3.0
17874,17.0,53.8379554749,-65.2105941772,348.452911377,-75.3734207153,21.7897908898,13.0366277695,123.965377808,1.14107608795,6025.59570312,12.7771396637,12.1457195282,12.1960000992,11.6949996948,11.3830003738,10.0,253.638153076,8.39999961853,1.0,1970.0,3.0
17875,17.0,51.6145553589,-64.7201309204,348.786773682,-74.3160629272,3.52773656957,30.3614692688,14.4173631668,0.803539454937,5357.96777344,10.8505535126,10.032959938,10.095000267,9.4420003891,8.98999977112,8.0,21.2168807983,5.09999990463,1.0,2729.0,2.0
17876,17.0,52.8662376404,-63.2580184937,354.511291504,-74.1636734009,2.7826795255,37.439239502,3.64544153214,0.629094362259,4405.95507812,12.9763851166,11.6365156174,11.571308136,10.7774715424,10.0331020355,8.0,7.58072042465,5.34999990463,0.0,357.0,2.0
17877,17.0,51.6145553589,-64.7201309204,348.786773682,-74.3160629272,2.38218055297,54.6554412842,6.58372497559,0.803539454937,5357.96777344,10.8505535126,10.032959938,10.095000267,9.4420003891,8.98999977112,8.0,8.31162929535,5.09999990463,1.0,2729.0,2.0
17878,17.0,56.6387329102,-65.3857345581,349.497039795,-76.5293655396,2.36433145622,141.027572632,0.161011993885,0.415992558002,3600.45825195,13.827914238,11.7705402374,11.6821622849,10.6007499695,9.80906105042,14.0,15.0502738953,3.65000009537,2.0,585.0,2.0
18118,17.0,46.0447463989,-65.1758956909,343.968688965,-72.3503189087,3.21759294918,9.92656612396,109.050765991,0.963993012905,5741.16552734,11.0302257538,10.323559761,10.3789997101,9.81900024414,9.45600032806,6.0,19.2809505463,6.05000019073,0.0,1378.0,2.0
